,Have CV,ID,Location,Date Invited,Date Started,Date Completed,Parts Completed,Overall Score,Chart Interpretation score,Chart Interpretation Self Rating,Business Acumen score,Business Acumen Self Rating,Reports & Visualisations score,Reports & Visualisations Self Rating,SQL score,SQL Self Rating,Data Literacy score,Data Literacy Self Rating
1006,,28671,,2021-09-13 13:41:03,,,0,0.0,,,,,,,,,,
1007,,28673,,2021-09-13 13:41:04,,,0,0.0,,,,,,,,,,
1008,,28675,,2021-09-13 13:41:05,,,0,0.0,,,,,,,,,,
1009,,28676,,2021-09-13 13:41:06,,,0,0.0,,,,,,,,,,
1010,,28679,,2021-09-13 13:41:07,,,0,0.0,,,,,,,,,,
1011,,28680,,2021-09-13 13:41:08,,,0,0.0,,,,,,,,,,
1012,,28682,,2021-09-13 13:41:09,,,0,0.0,,,,,,,,,,
1013,,28683,,2021-09-13 13:41:09,,,0,0.0,,,,,,,,,,
1014,,28686,,2021-09-13 13:41:11,,,0,0.0,,,,,,,,,,
1015,,28687,,2021-09-13 13:41:11,,,0,0.0,,,,,,,,,,
1016,,28688,,2021-09-13 13:41:12,,,0,0.0,,,,,,,,,,
1017,1.0,28690,Italy,2021-09-13 13:41:13,2021-09-17 22:11:38,2021-09-17 22:41:38,3,0.0,0.0,10.0,,,0.0,10.0,,,0.0,10.0
1018,,28692,,2021-09-13 13:41:14,,,0,0.0,,,,,,,,,,
1019,,28693,,2021-09-13 13:41:14,,,0,0.0,,,,,,,,,,
1020,,28694,,2021-09-13 13:41:15,,,0,0.0,,,,,,,,,,
1021,,28695,,2021-09-13 13:41:15,,,0,0.0,,,,,,,,,,
1022,,28699,,2021-09-13 13:41:17,,,0,0.0,,,,,,,,,,
1023,,28700,,2021-09-13 13:41:18,,,0,0.0,,,,,,,,,,
1024,,28701,,2021-09-13 13:41:18,,,0,0.0,,,,,,,,,,
1025,,28704,,2021-09-13 13:41:20,,,0,0.0,,,,,,,,,,
1026,,28706,,2021-09-13 13:41:21,,,0,0.0,,,,,,,,,,
1027,,28707,,2021-09-13 13:41:21,,,0,0.0,,,,,,,,,,
1028,,28709,,2021-09-13 13:41:22,,,0,0.0,,,,,,,,,,
1029,,28711,,2021-09-13 13:41:23,,,0,0.0,,,,,,,,,,
1030,,28712,,2021-09-13 13:41:24,,,0,0.0,,,,,,,,,,
1031,,28713,,2021-09-13 13:41:24,,,0,0.0,,,,,,,,,,
1032,,28715,,2021-09-13 13:41:25,,,0,0.0,,,,,,,,,,
1033,1.0,28718,Spain,2021-09-13 13:41:27,2021-09-14 02:52:21,2021-09-14 03:22:21,3,0.0,0.0,6.0,,,0.0,4.0,,,0.0,5.0
1034,,28719,,2021-09-13 13:41:27,,,0,0.0,,,,,,,,,,
1035,,28720,,2021-09-13 13:41:28,,,0,0.0,,,,,,,,,,
1036,,28722,,2021-09-13 13:41:29,,,0,0.0,,,,,,,,,,
1037,,28723,,2021-09-13 13:41:29,,,0,0.0,,,,,,,,,,
1038,1.0,28724,Spain,2021-09-13 13:41:30,2021-09-14 04:13:58,2021-09-14 04:43:58,3,0.0,0.0,9.0,,,0.0,9.0,,,0.0,9.0
1039,,28725,,2021-09-13 13:41:30,,,0,0.0,,,,,,,,,,
1040,,28726,,2021-09-13 13:41:31,,,0,0.0,,,,,,,,,,
1041,,28727,,2021-09-13 13:41:31,,,0,0.0,,,,,,,,,,
1042,,28728,,2021-09-13 13:41:32,,,0,0.0,,,,,,,,,,
1043,,28729,,2021-09-13 13:41:32,,,0,0.0,,,,,,,,,,
1044,,28730,,2021-09-13 13:41:33,,,0,0.0,,,,,,,,,,
1045,,28731,,2021-09-13 13:41:33,,,0,0.0,,,,,,,,,,
1046,,28733,,2021-09-13 13:41:34,,,0,0.0,,,,,,,,,,
1047,,28735,,2021-09-13 13:41:35,,,0,0.0,,,,,,,,,,
1048,,28736,,2021-09-13 15:50:36,,,0,0.0,,,,,,,,,,
1049,,28851,,2021-09-14 16:23:01,,,0,0.0,,,,,,,,,,
1050,,28852,,2021-09-14 16:23:02,,,0,0.0,,,,,,,,,,
1051,,28853,,2021-09-14 16:23:02,,,0,0.0,,,,,,,,,,
1052,,28854,,2021-09-14 16:23:03,,,0,0.0,,,,,,,,,,
1053,,28855,,2021-09-14 16:23:03,,,0,0.0,,,,,,,,,,
1054,,28856,,2021-09-14 16:23:04,,,0,0.0,,,,,,,,,,
1055,,28857,,2021-09-14 16:23:04,,,0,0.0,,,,,,,,,,
1056,,28858,,2021-09-14 16:23:05,,,0,0.0,,,,,,,,,,
1057,,28860,,2021-09-14 16:23:07,,,0,0.0,,,,,,,,,,
1058,,28861,,2021-09-14 16:23:07,,,0,0.0,,,,,,,,,,
1059,,28862,,2021-09-14 16:23:08,,,0,0.0,,,,,,,,,,
1060,,28867,,2021-09-14 16:23:11,,,0,0.0,,,,,,,,,,
1061,,28869,,2021-09-14 16:23:12,,,0,0.0,,,,,,,,,,
1062,,28871,,2021-09-14 16:23:13,,,0,0.0,,,,,,,,,,
1063,,28873,,2021-09-14 16:23:14,,,0,0.0,,,,,,,,,,
1064,,28875,,2021-09-14 16:23:15,,,0,0.0,,,,,,,,,,
1065,,28876,,2021-09-14 16:23:16,,,0,0.0,,,,,,,,,,
1066,,28877,,2021-09-14 16:23:17,,,0,0.0,,,,,,,,,,
1067,,28878,,2021-09-14 16:23:17,,,0,0.0,,,,,,,,,,
1068,,28879,,2021-09-14 16:23:18,,,0,0.0,,,,,,,,,,
1069,,28880,,2021-09-14 16:23:18,,,0,0.0,,,,,,,,,,
1070,,28881,,2021-09-14 16:23:19,,,0,0.0,,,,,,,,,,
1071,,28882,,2021-09-14 16:23:20,,,0,0.0,,,,,,,,,,
1072,,28884,,2021-09-14 16:23:21,,,0,0.0,,,,,,,,,,
1073,,28885,,2021-09-14 16:23:21,,,0,0.0,,,,,,,,,,
1074,,28886,,2021-09-14 16:23:22,,,0,0.0,,,,,,,,,,
1075,,28888,,2021-09-14 16:23:23,,,0,0.0,,,,,,,,,,
1076,,28890,,2021-09-14 16:23:24,,,0,0.0,,,,,,,,,,
1077,,28892,,2021-09-14 16:23:25,,,0,0.0,,,,,,,,,,
1078,,28893,,2021-09-14 16:23:26,,,0,0.0,,,,,,,,,,
1079,,28895,,2021-09-14 16:23:28,,,0,0.0,,,,,,,,,,
1080,,28897,,2021-09-14 16:23:29,,,0,0.0,,,,,,,,,,
1081,,28899,,2021-09-14 16:23:30,,,0,0.0,,,,,,,,,,
1082,,28900,,2021-09-14 16:23:31,,,0,0.0,,,,,,,,,,
1083,,28902,,2021-09-14 16:23:32,,,0,0.0,,,,,,,,,,
1084,,28905,,2021-09-14 16:23:34,,,0,0.0,,,,,,,,,,
1085,,28906,,2021-09-14 16:23:34,,,0,0.0,,,,,,,,,,
1086,,28908,,2021-09-14 16:23:35,,,0,0.0,,,,,,,,,,
1087,,28910,,2021-09-14 16:23:37,,,0,0.0,,,,,,,,,,
1088,,28912,,2021-09-14 16:23:38,,,0,0.0,,,,,,,,,,
1089,,28920,,2021-09-14 16:50:09,,,0,0.0,,,,,,,,,,
1090,,28929,,2021-09-15 11:32:02,,,0,0.0,,,,,,,,,,
1091,,28930,,2021-09-15 11:32:02,,,0,0.0,,,,,,,,,,
1092,,28932,,2021-09-15 11:32:04,,,0,0.0,,,,,,,,,,
1093,,28933,,2021-09-15 11:32:05,,,0,0.0,,,,,,,,,,
1094,,28934,,2021-09-15 11:32:05,,,0,0.0,,,,,,,,,,
1095,,28935,,2021-09-15 11:32:06,,,0,0.0,,,,,,,,,,
1096,,28937,,2021-09-15 11:32:07,,,0,0.0,,,,,,,,,,
1097,,28938,,2021-09-15 11:32:08,,,0,0.0,,,,,,,,,,
1098,,28939,,2021-09-15 11:32:09,,,0,0.0,,,,,,,,,,
1099,,28940,,2021-09-15 11:32:09,,,0,0.0,,,,,,,,,,
1100,,28941,,2021-09-15 11:32:10,,,0,0.0,,,,,,,,,,
1101,,28942,,2021-09-15 11:32:10,,,0,0.0,,,,,,,,,,
1102,,28943,,2021-09-15 11:32:11,,,0,0.0,,,,,,,,,,
1103,,28944,,2021-09-15 11:32:12,,,0,0.0,,,,,,,,,,
1104,,28945,,2021-09-15 11:32:12,,,0,0.0,,,,,,,,,,
1105,,28946,,2021-09-15 11:32:13,,,0,0.0,,,,,,,,,,
1106,,28947,,2021-09-15 11:32:13,,,0,0.0,,,,,,,,,,
1107,,28948,,2021-09-15 11:32:14,,,0,0.0,,,,,,,,,,
1108,,28949,,2021-09-15 11:32:14,,,0,0.0,,,,,,,,,,
1109,1.0,28950,India,2021-09-15 11:32:15,2021-09-15 20:51:55,2021-09-15 21:21:55,3,0.0,0.0,8.0,,,0.0,8.0,,,0.0,8.0
1110,,28951,,2021-09-15 11:32:16,,,0,0.0,,,,,,,,,,
1111,,28952,,2021-09-15 11:32:16,,,0,0.0,,,,,,,,,,
1112,,28953,,2021-09-15 11:32:17,,,0,0.0,,,,,,,,,,
1113,,28954,,2021-09-15 11:32:17,,,0,0.0,,,,,,,,,,
1114,,28956,,2021-09-15 11:32:18,,,0,0.0,,,,,,,,,,
1115,,28957,,2021-09-15 11:32:19,,,0,0.0,,,,,,,,,,
1116,,28958,,2021-09-15 11:32:19,,,0,0.0,,,,,,,,,,
1117,,28959,,2021-09-15 11:32:20,,,0,0.0,,,,,,,,,,
1118,,28960,,2021-09-15 11:32:21,,,0,0.0,,,,,,,,,,
1119,,28961,,2021-09-15 11:32:21,,,0,0.0,,,,,,,,,,
1120,,28962,,2021-09-15 11:32:22,,,0,0.0,,,,,,,,,,
1121,,28963,,2021-09-15 11:32:22,,,0,0.0,,,,,,,,,,
1122,,28964,,2021-09-15 11:32:23,,,0,0.0,,,,,,,,,,
1123,,28965,,2021-09-15 11:32:24,,,0,0.0,,,,,,,,,,
1124,,28967,,2021-09-15 11:32:25,,,0,0.0,,,,,,,,,,
1125,,28970,,2021-09-15 11:32:27,,,0,0.0,,,,,,,,,,
1126,,29637,Afghanistan,2021-09-20 09:25:36,2021-09-20 09:26:20,2021-09-20 09:46:34,3,0.0,0.0,,,,0.0,,0.0,,0.0,
